"x","y","pop","wealth","dist.orig","preval","incid"
0.72,0.16,2890.30449034083,0.266259126034819,0.754320886625844,0.641194927936129,1853.24857939756
0.73,0.16,2808.98038820599,0.256561298182379,0.760591874792257,0.647003336697656,1817.41968388755
0.74,0.16,2723.73159562664,0.246485528644749,0.76694197955256,0.652860944628185,1778.21798243444
0.75,0.16,2634.70908965991,0.236064290345097,0.773369252039412,0.658749498370272,1735.61329116506
0.76,0.16,2542.1563669204,0.225341283507044,0.77987178433381,0.664648253982593,1689.63979062438
0.77,0.16,2446.41058425577,0.214370971636083,0.78644770964127,0.670534466146893,1640.40261509005
0.78,0.16,2347.89863254698,0.203217437617765,0.793095202355934,0.676384053055234,1588.08119324497
0.79,0.16,2247.1283303622,0.2,0.799812478022192,0.67998638045813,1528.01665978791
0.8,0.16,2144.67526681045,0.2,0.806597793203031,0.682714271710613,1464.20041283626
0.81,0.16,2041.16611939365,0.2,0.81344944526381,0.68545615195986,1399.12987371041
0.82,0.16,1937.25949770473,0.2,0.820365772079747,0.688210857855837,1333.24302080474
0.83,0.16,1833.62549977751,0.2,0.827345151674922,0.690977246993124,1266.99349985266
0.84,0.16,1730.92520628693,0.2,0.834386001800126,0.693754198110402,1200.83662847667
0.85,0.16,1629.79127990927,0.2,0.841486779456457,0.696540611255852,1135.21581432746
0.86,0.16,1530.81069341106,0.2,0.848645980371085,0.699335407920921,1070.55012072633
0.87,0.16,1434.51039840605,0.2,0.855862138431184,0.702137531144733,1007.22358953827
0.88,0.16,1341.34649031705,0.2,0.863133825081603,0.704945945591282,945.5767699821
0.89,0.16,1251.697149384,0.2,0.870459648691426,0.707759637601383,885.900720834704
0.9,0.16,1165.85936758221,0.2,0.87783825389419,0.710577615221229,828.433569099897
0.91,0.16,1084.04922907443,0.2,0.885268320906153,0.713398908209253,773.359536466781
0.92,0.16,1006.40531439787,0.2,0.892748564826626,0.716222568022872,720.810198749909
0.93,0.16,932.994656945375,0.2,0.900277734924062,0.719047667786569,670.867632133902
0.94,0.16,863.820598906949,0.2,0.90785461391128,0.72187330224265,623.569028278183
0.95,0.16,798.831871063235,0.2,0.915478017212866,0.724698587685924,578.912328758031
0.96,0.16,737.93224993695,0.2,0.923146792227542,0.727522661883426,536.862434763755
0.97,0.16,680.990216406076,0.2,0.930859817588019,0.730344683980233,497.357584394726
0.98,0.16,627.848139480893,0.2,0.938616002420585,0.733163834392344,460.315549357911
0.99,0.16,578.330624559744,0.2,0.946414285606467,0.73597931468749,425.639376726268
1,0.16,532.25178497813,0.2,0.954253635046784,0.738790347454685,393.222481157369
0,0.17,521.159688497625,0.2,0.631585306985525,0.608783067204951,317.273193667161
0.01,0.17,563.289871125114,0.2,0.627694193059009,0.607065681336678,341.953949404617
0.02,0.17,607.934994718659,0.2,0.62393909959226,0.605405814853127,368.047380855381
0.03,0.17,655.149481171684,0.2,0.620322496770833,0.60380486322759,395.582442872495
0.04,0.17,704.97928812757,0.2,0.616846820531645,0.602264195882231,424.583784077779
0.05,0.17,757.460935769123,0.2,0.613514466007119,0.600785152999266,455.07128418702
0.06,0.17,812.620535947453,0.2,0.610327780786685,0.599369042268188,487.059592358287
0.07,0.17,870.472833489785,0.2,0.607289058027559,0.598017135583274,520.557670486617
0.08,0.17,931.020270135426,0.2,0.604400529450463,0.596730665707226,555.568345584834
0.09,0.17,994.252082066448,0.2,0.601664358259653,0.595510822918279,592.087875579603
0.1,0.17,1060.14344241021,0.2,0.599082632030006,0.59435875165951,630.105533010948
0.11,0.17,1128.65466038088,0.2,0.596657355607052,0.593275547210378,669.60321124901
0.12,0.17,1199.73044888373,0.2,0.594390444068543,0.592262252401599,710.555057930659
0.13,0.17,1273.29927241861,0.2,0.592283715798434,0.591319854395397,752.927140368338
0.14,0.17,1349.2727869771,0.2,0.590338885725818,0.590449281553826,796.677147690757
0.15,0.17,1427.54538332585,0.2,0.588557558782486,0.589651400418269,841.754134438722
0.16,0.17,1507.99384460023,0.2,0.586941223633167,0.588927012823376,888.098310256452
0.17,0.17,1590.47712849802,0.2,0.585491246732178,0.588276853168475,935.640880189247
0.18,0.17,1674.83628356323,0.2,0.584208866759141,0.58770158586903,984.303939921103
0.19,0.17,1760.89450809308,0.2,0.58309518948453,0.587201803009855,1034.00043006241
0.2,0.17,1848.45735909653,0.2,0.582151183113115,0.586778022220627,1084.63415332983
0.21,0.17,1937.31311749914,0.2,0.581377674149945,0.586430684792759,1136.09985815302
0.22,0.17,2027.23331444755,0.2,0.580775343829264,0.586160154054852,1188.2833919017
0.23,0.17,2117.97342214884,0.2,0.580344725141876,0.585966714021879,1241.06192656223
0.24,0.17,2209.2737112213,0.2,0.580086200490927,0.585850568330844,1294.30425931739
0.25,0.17,2300.86027507974,0.2,0.58,0.58581183947312,1347.87119011509
0.26,0.17,2392.44622047998,0.208244080262306,0.580086200490927,0.582462340947878,1393.50982617267
0.27,0.17,2483.73302206364,0.218632242902871,0.580344725141876,0.578300952979177,1436.34517360526
0.28,0.17,2574.4120376336,0.229065297353338,0.580775343829264,0.574192864550772,1478.20902242283
0.29,0.17,2664.16618001494,0.239501109379937,0.581377674149945,0.570159054850633,1518.99847116234
0.3,0.17,2752.67174076514,0.249895581316185,0.582151183113115,0.566221319073696,1558.62142403292
0.31,0.17,2839.60036072688,0.260202949255592,0.58309518948453,0.562402075589417,1596.99713671725
0.32,0.17,2924.62114247184,0.270376116026421,0.584208866759141,0.558724154948433,1634.0564763719
0.33,0.17,3007.4029000243,0.280367018786482,0.585491246732178,0.555210573344307,1669.74188839982
0.34,0.17,3087.61654177896,0.290127029821876,0.586941223633167,0.551884293352622,1704.00707330355
0.35,0.17,3164.93758305583,0.29960738888352,0.588557558782486,0.548767974864761,1736.81638802692
0.36,0.17,3239.04878498957,0.308759665115263,0.590338885725818,0.545883719132074,1768.14399720033
0.37,0.17,3309.64291604651,0.317536246267909,0.592283715798434,0.543252808767688,1797.97281016035
0.38,0.17,3376.42563090629,0.325890852389049,0.594390444068543,0.540895446462771,1826.2932490774
0.39,0.17,3439.11845814898,0.333779070450742,0.596657355607052,0.538830495118194,1853.10190157454
0.4,0.17,3497.46188250344,0.341158905339602,0.599082632030006,0.53707522213545,1878.4001174558
0.41,0.17,3551.2184986894,0.347991341202703,0.601664358259653,0.53564505081642,1902.19261319069
0.42,0.17,3600.17620156101,0.354240905250166,0.604400529450463,0.53455332224531,1924.48614921294
0.43,0.17,3644.15136097319,0.359876223727625,0.607289058027559,0.533811071702616,1945.28834344764
0.44,0.17,3682.99190952554,0.364870556910483,0.610327780786685,0.533426824593398,1964.60667930138
0.45,0.17,3716.58024756357,0.369202296734985,0.613514466007119,0.53340641801984,1982.44775713617
0.46,0.17,3744.83584364037,0.3728554072622,0.616846820531645,0.533752855397982,1998.81682453976
0.47,0.17,3767.71738191886,0.375819784871498,0.620322496770833,0.534466202759874,2013.71760218655
0.48,0.17,3785.22428337641,0.37809151230984,0.62393909959226,0.535543536389134,2027.15239874543
0.49,0.17,3797.3974085735,0.379672978985607,0.627694193059009,0.536978951959722,2039.12248063036
0.5,0.17,3804.31874017673,0.380572839753461,0.631585306985525,0.538763645111974,2049.62863162541
0.51,0.17,3806.1098476959,0.380805786457314,0.635609943282828,0.540886072144859,2058.6718056721
0.52,0.17,3802.92895917611,0.38039211118197,0.639765582068933,0.543332197019508,2066.25374649827
0.53,0.17,3794.96650834196,0.379357047858213,0.644049687524185,0.546085827045727,2072.37742431875
0.54,0.17,3782.43909302826,0.377729889680172,0.648459713474939,0.549129034492512,2077.04712718134
0.55,0.17,3765.58187173821,0.375542893520842,0.65299310869258,0.55244265513296,2080.2680473436
0.56,0.17,3744.63953733266,0.372829998596887,0.657647321898295,0.556006847799475,2082.04522529762
0.57,0.17,3719.85613466572,0.369625404077586,0.662419806467168,0.559801691958201,2082.38175802696
0.58,0.17,3691.46412383163,0.365962067840163,0.667308024828115,0.563807793817074,2081.27624361239
0.59,0.17,3659.6732211502,0.361870204551505,0.672309452558864,0.568006866330067,2078.71951813759
0.6,0.17,3624.65966255632,0.357375873954769,0.677421582177598,0.572382245402119,2074.69083647247
0.61,0.17,3586.55661418632,0.352499757908014,0.68264192663504,0.576919304275616,2069.15374660148
0.62,0.17,3545.44648874438,0.347256225786141,0.687968022512675,0.581605730938424,2062.05199658924
0.63,0.17,3501.3559020789,0.341652781099143,0.693397432934389,0.586431639625707,2053.30588256928
0.64,0.17,3454.25391479698,0.335689966910612,0.698927750200262,0.591389496984282,2042.80948512777
0.65,0.17,3404.05404687475,0.329361783851717,0.704556598152342,0.596473855802385,2030.4292426991
0.66,0.17,3350.62033406773,0.322656643005081,0.71028163428319,0.601680903637461,2016.00427034792
0.67,0.17,3293.77742571096,0.315558838331157,0.716100551598726,0.607007849164057,1999.34875080593
0.68,0.17,3233.32442327466,0.308050482140716,0.722011080247388,0.612452184325879,1980.25660566878
0.69,0.17,3169.05185235973,0.300113805664531,0.728010988928052,0.618010873942951,1958.50850484736
0.7,0.17,3100.76087557142,0.291733688881603,0.734098086089318,0.623679534759229,1933.881100276
0.71,0.17,3028.28361831263,0.282900253517743,0.74027022093287,0.629451671565944,1906.15818552265
0.72,0.17,2951.50331977088,0.273611334379784,0.746525284233562,0.635318037833099,1875.14329777471
0.73,0.17,2870.37295726627,0.263874640077178,0.752861208988748,0.641266181560366,1840.67310596028
0.74,0.17,2784.93103531966,0.253709426581461,0.759275970909129,0.647280223857913,1802.63078397056
0.75,0.17,2695.31338272425,0.243147536186471,0.765767588763066,0.653340898962722,1760.95846845532
0.76,0.17,2601.76005211722,0.232233698543795,0.772334124585985,0.659425861708156,1715.66786432526
0.77,0.17,2504.61674733451,0.221025045949776,0.778973683766018,0.665510244313992,1666.84810343151
0.78,0.17,2404.33058605156,0.209589856765797,0.785684415016615,0.671567421561541,1614.6700922562
0.79,0.17,2301.4404052064,0.2,0.792464510246358,0.677018344551041,1558.11737321571
0.8,0.17,2196.56219888674,0.2,0.799312204335703,0.679784765014394,1493.18951820972
0.81,0.17,2090.37060907824,0.2,0.806225774829855,0.68256503226356,1426.81388222829
0.82,0.17,1983.57764077417,0.2,0.813203541556479,0.685357968644645,1359.46074252992
0.83,0.17,1876.90992471549,0.2,0.820243866176395,0.688162418231398,1291.61887259472
0.84,0.17,1771.08589401574,0.2,0.827345151674922,0.690977246993124,1223.78005523535
0.85,0.17,1666.7941765541,0.2,0.834505841801003,0.693801342929158,1156.42403807973
0.86,0.17,1564.67434492085,0.2,0.841724420460759,0.696633616172428,1090.00474703444
0.87,0.17,1465.30092989652,0.2,0.848999411071645,0.699472999064485,1024.9384359667
0.88,0.17,1369.17131770928,0.2,0.856329375882902,0.702318446204166,961.594272440892
0.89,0.17,1276.69784405188,0.2,0.863712915267567,0.70516893447194,900.287658332687
0.9,0.17,1188.20409693284,0.2,0.871148666990887,0.70802346303179,841.27637949895
0.91,0.17,1103.92517043532,0.2,0.878635305459552,0.71088105331237,784.759487937098
0.92,0.17,1024.01139140432,0.2,0.886171540955813,0.713740748969019,730.878657453727
0.93,0.17,948.534883201175,0.2,0.893756118860173,0.716601615828091,679.721629971271
0.94,0.17,877.498239935729,0.2,0.901387818865997,0.719462741814941,631.327289641944
0.95,0.17,810.844559194779,0.2,0.909065454189081,0.722323236866792,585.6918665934
0.96,0.17,748.468113727927,0.2,0.916787870774914,0.725182232831607,542.775777916479
0.97,0.17,690.225021230082,0.2,0.924553946506098,0.72803888335398,502.510653719326
0.98,0.17,635.943382357203,0.2,0.932362590412121,0.730892363749003,464.806161941592
0.99,0.17,585.432485952229,0.2,0.940212741883453,0.733741870864946,429.556327507705
1,0.17,538.490813622414,0.2,0.948103369891701,0.73658662293554,396.645129887945
0,0.18,524.364441153502,0.2,0.622414652783817,0.604731265748374,317.099572212196
0.01,0.18,566.758762057461,0.2,0.618465843842649,0.602982116548224,341.745397917659
0.02,0.18,611.683791549279,0.2,0.614654374425172,0.601291301982157,367.800143422048
0.03,0.18,659.19429272854,0.2,0.610982814815605,0.599660265054758,395.29262430018
0.04,0.18,709.336511378159,0.2,0.607453701939498,0.5980904229196,424.247374082477
0.05,0.18,762.147196652222,0.2,0.604069532421558,0.596583163520464,454.684185647036
0.06,0.18,817.652624117898,0.2,0.600832755431992,0.59513984215673,486.617653656562
0.07,0.18,875.867631052632,0.2,0.597745765355138,0.593761777988018,520.056721895964
0.08,0.18,936.794674511402,0.2,0.594810894318522,0.592450250494968,555.004239576632
0.09,0.18,1000.42292319941,0.2,0.592030404624627,0.591206495914736,591.4565308575
0.1,0.18,1066.72739459882,0.2,0.589406481131655,0.590031703671455,629.402981988154
0.11,0.18,1135.66814908998,0.2,0.586941223633168,0.588927012823376,668.825650602214
0.12,0.18,1207.18955296559,0.2,0.584636639289739,0.587893508549704,709.69890177749
0.13,0.18,1281.21962224889,0.2,0.582494635168428,0.58693221870127,751.989075530145
0.14,0.18,1357.66945908493,0.2,0.580517010948,0.586044110439974,795.654190420949
0.15,0.18,1436.43279217056,0.2,0.578705451849212,0.585230086992511,840.643687920872
0.16,0.18,1517.38563221871,0.2,0.57706152185014,0.584490984544092,886.898222108574
0.17,0.18,1600.38605281591,0.2,0.575586657246326,0.58382756929777,934.349499153565
0.18,0.18,1685.27410623013,0.2,0.574282160614449,0.583240534724439,982.920170874912
0.19,0.18,1771.871882767,0.2,0.573149195236284,0.582730499027769,1032.52378645809
0.2,0.18,1859.98372116769,0.2,0.572188780036799,0.582298002847009,1083.06480616389
0.21,0.18,1949.39657630938,0.2,0.571401785086466,0.581943507219009,1134.43868057821
0.22,0.18,2039.88054913355,0.2,0.570788927713214,0.581667391818786,1186.53199863638
0.23,0.18,2131.18958232019,0.2,0.570350769263968,0.581469953495623,1239.22270732208
0.24,0.18,2223.06232378636,0.2,0.570087712549569,0.581351405119071,1292.38040560047
0.25,0.18,2315.22315866379,0.2,0.57,0.581311874746289,1345.86671481887
0.26,0.18,2407.38340905617,0.209935878788102,0.570087712549569,0.577205848289856,1389.55578278319
0.27,0.18,2499.24269965538,0.22040872744532,0.570350769263968,0.572946287050669,1431.93182520604
0.28,0.18,2590.49048626994,0.230926847813988,0.570788927713214,0.568741792434275,1473.3202024451
0.29,0.18,2680.80774355368,0.241447768174977,0.571401785086466,0.564613838976316,1513.62115164528
0.3,0.18,2769.86880777089,0.251927040443942,0.572188780036799,0.560584718057331,1552.74612466004
0.31,0.18,2857.3433703322,0.2623185411678,0.573149195236284,0.556677338772434,1590.61830335559
0.32,0.18,2942.89861808583,0.272574809122776,0.574282160614449,0.552915010540202,1627.17282043767
0.33,0.18,3026.20151690416,0.282647418502051,0.575586657246326,0.549321210154761,1662.35667943797
0.34,0.18,3106.92123585022,0.292487386454184,0.57706152185014,0.545919336163182,1696.12837858665
0.35,0.18,3184.73170993893,0.302045613507736,0.578705451849212,0.542732453510243,1728.45725470703
0.36,0.18,3259.31433991147,0.31127335515392,0.580517010948,0.539783031352507,1759.32257452811
0.37,0.18,3330.36082708876,0.320122722501359,0.582494635168428,0.537092676838574,1788.71241145943
0.38,0.18,3397.57613971078,0.32854720939135,0.584636639289739,0.53468186753313,1816.62235546656
0.39,0.18,3460.68160354678,0.33650224258004,0.586941223633168,0.532569685093047,1843.05411180821
0.4,0.18,3519.41810325401,0.343945750458967,0.589406481131655,0.530773552855669,1868.01405064869
0.41,0.18,3573.54937124746,0.350838744203498,0.592030404624627,0.52930898024389,1891.51177354619
0.42,0.18,3622.86532709179,0.357145903133954,0.594810894318522,0.528189317390362,1913.55876411382
0.43,0.18,3667.1854122406,0.362836153409263,0.597745765355138,0.527425524172238,1934.16718828778
0.44,0.18,3706.36184230564,0.367883225971825,0.600832755431992,0.527025958930593,1953.34890408489
0.45,0.18,3740.2826724662,0.372266176034428,0.604069532421558,0.526996193478733,1971.11473092415
0.46,0.18,3768.87454235919,0.375969842561558,0.607453701939498,0.527338862475862,1987.47401398193
0.47,0.18,3792.10493688732,0.378985222483982,0.610982814815605,0.528053556687463,2002.43449925544
0.48,0.18,3809.98377179848,0.381309731253463,0.614654374425172,0.529136770839414,2016.00250996002
0.49,0.18,3822.56409142202,0.382947319353347,0.618465843842649,0.530581917417825,2028.18338507922
0.5,0.18,3829.94165506001,0.383908414155374,0.622414652783817,0.532379417563914,2038.98210762462
0.51,0.18,3832.25319302361,0.384209658682446,0.626498204307083,0.534516878867877,2048.40401576643
0.52,0.18,3829.67313781752,0.383873423954459,0.630713881248859,0.536979367140955,2056.45545790197
0.53,0.18,3822.40868436503,0.382927080043556,0.635059052372297,0.539749775014992,2063.14422740138
0.54,0.18,3810.69310777828,0.381402022865605,0.639531078212779,0.542809284517466,2068.47959934877
0.55,0.18,3794.77736811476,0.379332468857546,0.644127316607517,0.546137913827703,2072.47179526278
0.56,0.18,3774.92015603162,0.376754047402172,0.648845127900333,0.549715130677509,2075.13072687008
0.57,0.18,3751.3766751319,0.373702240109284,0.653681879816169,0.553520506952655,2076.46391898937
0.58,0.18,3724.38660652066,0.370210735404042,0.658634952003004,0.557534381763839,2076.47358411602
0.59,0.18,3694.16184594954,0.366309784566684,0.663701740241805,0.561738494441667,2075.15291356754
0.6,0.18,3660.87472887551,0.362024659498542,0.668879660327626,0.566116545402397,2072.48175466194
0.61,0.18,3624.64754768536,0.357374321139035,0.674166151627327,0.570654642341651,2068.42194993893
0.62,0.18,3585.54420275653,0.352370408890645,0.67955868032128,0.575341592245624,2062.91271068101
0.63,0.18,3543.56480203202,0.347016654261722,0.685054742338158,0.580169006490618,2055.86647063004
0.64,0.18,3498.64392403692,0.341308805406194,0.69065186599328,0.585131196739877,2047.16570623842
0.65,0.18,3450.65308473477,0.335235123245357,0.696347614342147,0.590224853009037,2036.66120972276
0.66,0.18,3399.40770485604,0.328777475180625,0.702139587261678,0.595448511383271,2024.17225744135
0.67,0.18,3344.67857492403,0.321913010780415,0.708025423272357,0.60080183632587,2009.48902973415
0.68,0.18,3286.20748133917,0.314616357955552,0.714002801114954,0.606284759918525,1992.37751386618
0.69,0.18,3223.72631586644,0.306862231627247,0.720069441095788,0.611896536083652,1972.58696596039
0.7,0.18,3156.97867371976,0.298628304025993,0.726223106214612,0.617634780101244,1949.85982892722
0.71,0.18,3085.74268374974,0.289898151149228,0.732461603089199,0.623494570835778,1923.94381031419
0.72,0.18,3009.85363668432,0.280664067982937,0.738782782690555,0.629467693594874,1894.60562674182
0.73,0.18,2929.22490622086,0.270929539514593,0.745184540902453,0.635542094551946,1861.64573231333
0.74,0.18,2843.86570596271,0.260711167603787,0.751664818918645,0.6417016030759,1824.91318244885
0.75,0.18,2753.89439432418,0.250039885808879,0.758221603490695,0.647925956997493,1784.31966091253
0.76,0.18,2659.54631909147,0.238961343476189,0.764852927038918,0.654191139703762,1739.85163758139
0.77,0.18,2561.17556139378,0.227535402777912,0.771556867638413,0.660470009766789,1691.57964804821
0.78,0.18,2459.25036411018,0.215834762091329,0.778331548891602,0.666733176891153,1639.66380803391
0.79,0.18,2354.34247477991,0.203942789124205,0.785175139698144,0.672950055643215,1584.35489940632
0.8,0.18,2247.11105832042,0.2,0.792085853932514,0.676865005610464,1520.99083909739
0.81,0.18,2138.2822028529,0.2,0.799061950038919,0.679683884750499,1453.35595432791
0.82,0.18,2028.62532138726,0.2,0.806101730552664,0.682515262128699,1384.56774298754
0.83,0.18,1918.92792109371,0.2,0.813203541556479,0.685357968644645,1315.15254197628
0.84,0.18,1809.97025987442,0.2,0.820365772079747,0.688210857855837,1245.64118524173
0.85,0.18,1702.5013385318,0.2,0.827586853448023,0.691072806079032,1176.55237737248
0.86,0.18,1597.21749893963,0.2,0.834865258589672,0.693942712461599,1108.3774436053
0.87,0.18,1494.74463652664,0.2,0.842199501305955,0.696819499025312,1041.56720879527
0.88,0.18,1395.62471773798,0.2,0.849588135510378,0.699702110684814,976.521560725162
0.89,0.18,1300.30695153786,0.2,0.857029754442633,0.702589515242827,913.582030747863
0.9,0.18,1209.143629466,0.2,0.864522989862039,0.705480703363994,853.027498183766
0.91,0.18,1122.39034856091,0.2,0.872066511224918,0.708374688529094,795.072913569896
0.92,0.18,1040.21008679322,0.2,0.87965902484997,0.711270506971222,739.870755789993
0.93,0.18,962.680425104509,0.2,0.887299273075325,0.714167217595388,687.514800630432
0.94,0.18,889.803109263622,0.2,0.894986033410578,0.717063901882856,638.04568943607
0.95,0.18,821.515116512799,0.2,0.9027181176868,0.719959663781444,591.457747075929
0.96,0.18,757.700428039187,0.2,0.910494371207203,0.722853629582866,547.706504544617
0.97,0.18,698.201795774437,0.2,0.918313671900838,0.725744947788128,506.716425819896
0.98,0.18,642.831915421895,0.2,0.926174929481467,0.728632788961881,468.388411367564
0.99,0.18,591.383560839514,0.2,0.93407708461347,0.731516345576554,432.606741259371
1,0.18,543.638382934061,0.2,0.942019108086455,0.734394831847006,399.245218820438
0,0.19,526.296929294091,0.2,0.613269924258479,0.600676542008394,316.134219558011
0.01,0.19,568.850527474867,0.2,0.609261848469113,0.598894987451752,340.681729513983
0.02,0.19,613.9443422506,0.2,0.605392434706613,0.597172583557366,366.630729022219
0.03,0.19,661.633342475678,0.2,0.601664358259653,0.595510822918279,394.009816247862
0.04,0.19,711.963947688989,0.2,0.598080262172227,0.593911172570157,422.843342999645
0.05,0.19,764.973045122414,0.2,0.59464274989274,0.592375070453087,453.150961499102
0.06,0.19,820.687009072176,0.2,0.591354377678901,0.590903921784079,484.947172217995
0.07,0.19,879.120732571496,0.2,0.58821764679411,0.589499095356188,518.240876559766
0.08,0.19,940.27668191884,0.2,0.585234995535981,0.588161919782215,553.034938363837
0.09,0.19,1004.14398513869,0.2,0.582408791142441,0.586893679702918,589.325758389598
0.1,0.19,1070.69756586659,0.2,0.57974132162543,0.585695611981563,627.102866087402
0.11,0.19,1139.89733444329,0.2,0.577234787586473,0.584568901908385,666.348533083809
0.12,0.19,1211.68744816155,0.2,0.574891294072192,0.583514679440072,707.037412895545
0.13,0.19,1285.99565262214,0.2,0.572712842531054,0.582534015500691,749.136211438407
0.14,0.19,1362.73271601374,0.2,0.570701322935211,0.58162791837153,792.603392911854
0.15,0.19,1441.79196782708,0.2,0.568858506133116,0.580797330198002,837.388925614892
0.16,0.19,1523.04895304393,0.2,0.567186036499489,0.580043123642109,883.434072183445
0.17,0.19,1606.36121220368,0.2,0.565685424949238,0.579366098708931,930.671228631796
0.18,0.19,1691.56819694895,0.2,0.564358042380898,0.578766979775097,979.023816431751
0.19,0.19,1778.49132969355,0.2,0.563205113613149,0.578246412846308,1028.40623167355
0.2,0.19,1866.9342149543,0.2,0.562227711874824,0.57780496306963,1078.7238551251
0.21,0.19,1956.68300866169,0.2,0.561426753904728,0.577443112524492,1129.87312674539
0.22,0.19,2047.50695043905,0.2,0.560802995712398,0.577161258314101,1181.74168792227
0.23,0.19,2139.15906244955,0.2,0.560357029044876,0.576959710976412,1234.20859440347
0.24,0.19,2231.37701699657,0.2,0.560089278597618,0.576838693230824,1287.1446025896
0.25,0.19,2323.88417367684,0.200519515706166,0.56,0.57657865086287,1339.90200162017
0.26,0.19,2416.3907855857,0.21095758617775,0.560089278597618,0.572199336760514,1382.65720486635
0.27,0.19,2508.59537292568,0.221481587243691,0.560357029044876,0.567856067034179,1424.52110224972
0.28,0.19,2600.18626144144,0.232051095124674,0.560802995712398,0.5635697399125,1465.38629508461
0.29,0.19,2690.84328246452,0.242623437432902,0.561426753904728,0.559362250956784,1505.15615545129
0.3,0.19,2780.23963105644,0.253153959185477,0.562227711874824,0.555256309106743,1543.74559597269
0.31,0.19,2868.04387882514,0.263596326803748,0.563205113613149,0.551275231933772,1581.08155449556
0.32,0.19,2953.92213845736,0.273902869479055,0.564358042380898,0.547442722593069,1617.10317780504
0.33,0.19,3037.54037780275,0.28402495706509,0.565685424949238,0.543782631241486,1651.76169914384
0.34,0.19,3118.56688233279,0.293913413461728,0.567186036499489,0.540318703834568,1685.02001568346
0.35,0.19,3196.67486575032,0.303518964257589,0.568858506133116,0.537074321238906,1716.85198374432
0.36,0.19,3271.54522909423,0.312792717154541,0.570701322935211,0.534072231516765,1747.24146101038
0.37,0.19,3342.86946839053,0.321686673343095,0.572712842531054,0.531334278099362,1776.18113576768
0.38,0.19,3410.35272913198,0.330154267450397,0.574891294072192,0.528881126420538,1803.67119287468
0.39,0.19,3473.71700189464,0.338150932843369,0.577234787586473,0.52673199150508,1829.71787433302
0.4,0.19,3532.70444641872,0.345634687830376,0.57974132162543,0.524904369074764,1854.33199857503
0.41,0.19,3587.08082068835,0.352566736561001,0.582408791142441,0.523413773028614,1877.52750651507
0.42,0.19,3636.63897624663,0.358912076090525,0.585234995535981,0.522273482738264,1899.32010358604
0.43,0.19,3681.20236073284,0.364640098112111,0.58821764679411,0.52149430451564,1919.72606489171
0.44,0.19,3720.62844340683,0.369725170292421,0.591354377678901,0.521084352859711,1938.76126466408
0.45,0.19,3754.8119498154,0.374147178097317,0.59464274989274,0.521048858618803,1956.44048077956
0.46,0.19,3783.68775912666,0.377892003703662,0.598080262172227,0.521390012896814,1972.77700952857
0.47,0.19,3807.23328430082,0.380951914433681,0.601664358259653,0.522106857195428,1987.78260467613
0.48,0.19,3825.47012445942,0.38332582962602,0.605392434706613,0.523195231660816,2001.46772797808
0.49,0.19,3838.46475477294,0.385019432592168,0.609261848469113,0.524647794077191,2013.84206623467
0.5,0.19,3846.32800686529,0.386045093989164,0.613269924258479,0.526454122077788,2024.91523407747
0.51,0.19,3849.21309745947,0.38642157526389,0.617413961617325,0.528600909595778,2034.69754454506
0.52,0.19,3847.31198991467,0.386173486400074,0.621691241694782,0.531072265588478,2043.2006949097
0.53,0.19,3840.84992671149,0.38533048144786,0.626099033699941,0.533850118396629,2050.43818811861
0.54,0.19,3830.0780534366,0.383926188366984,0.630634601017102,0.536914722783391,2056.42529629966
0.55,0.19,3815.26416651613,0.381996886315861,0.635295206970744,0.540245258990757,2061.17837775766
0.56,0.19,3796.68175475848,0.37957996297574,0.64007812023221,0.54382050454336,2064.71338746333
0.57,0.19,3774.59766190322,0.376712205660378,0.644980619863884,0.5476195507251,2067.04347577946
0.58,0.19,3749.25886322166,0.373428001256785,0.65,0.551622527517768,2068.17565044872
0.59,0.19,3720.87900968384,0.369757539575101,0.655133574166368,0.555811294264305,2068.10657817326
0.6,0.19,3689.62553160717,0.365725130373194,0.660378679243962,0.560170049318039,2066.81771600548
0.61,0.19,3655.60819216385,0.361347754071823,0.66573267908373,0.564685811247249,2064.27007759413
0.62,0.19,3618.87002247514,0.356633968082384,0.671192967781993,0.569348727342649,2060.39904171469
0.63,0.19,3579.38153994347,0.351583283209868,0.676756972627545,0.574152172492007,2055.10968733633
0.64,0.19,3537.03904071453,0.346186106829009,0.682422156732913,0.579092612873472,2048.27317992286
0.65,0.19,3491.66756347685,0.340424321285355,0.68818602136341,0.58416922395053,2039.72473084951
0.66,0.19,3443.0288513472,0.334272527993817,0.694046107978425,0.589383270132321,2029.26360356694
0.67,0.19,3390.83430643603,0.327699941789423,0.7,0.594737273032763,2016.6555487157
0.68,0.19,3334.76256133954,0.320672869121743,0.706045324324154,0.600234015011934,2001.63792130431
0.69,0.19,3274.48091355133,0.313157651610422,0.712179752590594,0.605875442807859,1983.92757346379
0.7,0.19,3209.66951703585,0.305123908060785,0.718401002226472,0.611661550570348,1963.23143360853
0.71,0.19,3140.04693500709,0.296547868483469,0.724706837279738,0.617589330485143,1939.25948428295
0.72,0.19,3065.39546110938,0.287415568053185,0.73109506905737,0.623651880670858,1911.73964432078
0.73,0.19,2985.58453741017,0.277725661546543,0.737563556583431,0.629837752954118,1880.43385629698
0.74,0.19,2900.5906512393,0.267491632353916,0.744110206891425,0.636130607178599,1845.15449214942
